id,usaf,wban,stname,ctry,fips,state,call,lat,lon,elev,count,max,min,obs
114231-99999,114231,99999,CESKE BUDEJOVICE,CZ,EZ,,LKCS,48.933,14.417,443.0,3,2009,2004,286
114232-99999,114232,99999,KBELY,CZ,EZ,,LKKB,50.117,14.533,286.0,6,2009,2004,1871
114233-99999,114233,99999,KUNOVICE,CZ,EZ,,LKKU,49.017,17.433,177.0,6,2009,2004,1316
114234-99999,114234,99999,LIBEREC,CZ,EZ,,LKLB,50.767,15.017,398.0,6,2009,2004,1864
114330-99999,114330,99999,KOPISTY,CZ,EZ,,,50.55,13.617,240.0,1,2008,2008,71
114380-99999,114380,99999,TUSIMICE,CZ,EZ,,,50.383,13.333,328.0,24,2009,1978,7732
114480-99999,114480,99999,PLZEN LINE,CZ,EZ,,LKLN,49.683,13.267,362.0,42,2009,1939,13876
114500-99999,114500,99999,PIZEN-MIKULKA,CZ,EZ,,,49.767,13.383,372.0,6,2009,2004,1736
114570-99999,114570,99999,CHURANOV,CZ,EZ,,,49.067,13.617,1122.0,37,2009,1973,13304
114640-99999,114640,99999,MILESOVKA,CZ,EZ,,,50.55,13.933,836.0,33,2009,1973,11497
114870-99999,114870,99999,KOCELOVICE,CZ,EZ,,,49.467,13.833,522.0,25,2009,1977,7735
115020-99999,115020,99999,USTI NAD LABEM,CZ,EZ,,,50.683,14.033,379.0,23,2009,1987,7710
115090-99999,115090,99999,DOKSANY,CZ,EZ,,,50.467,14.167,159.0,15,2009,1995,5195
115180-99999,115180,99999,PRAHA/RUZYNE,CZ,EZ,,LKPR,50.1,14.25,365.0,53,2009,1940,18621
115190-99999,115190,99999,PRAHA-KARLOV,CZ,EZ,,,50.067,14.433,254.0,3,2009,2007,838
115200-99999,115200,99999,PRAHA-LIBUS,CZ,EZ,,,50.017,14.45,303.0,37,2009,1973,13324
115380-99999,115380,99999,TEMELIN,CZ,EZ,,,49.2,14.333,507.0,21,2009,1989,7131
115400-99999,115400,99999,HOSIN,CZ,EZ,,,49.033,14.483,488.0,5,1992,1988,1583
115410-99999,115410,99999,CESKE BUDEJOVICE,CZ,EZ,,,48.95,14.433,436.0,50,2007,1939,13987
115430-99999,115430,99999,LOGNICE,EZ,,,,48.8,14.133,766.0,1,1953,1953,5
115460-99999,115460,99999,C. BUDEJOVICE-ROZNOV,CZ,EZ,,,48.95,14.467,396.0,9,2009,2001,2836
115670-99999,115670,99999,PRAHA-KBELY,CZ,EZ,,,50.117,14.533,287.0,19,2009,1939,6492
116030-99999,116030,99999,LIBEREC,CZ,EZ,,,50.767,15.017,401.0,43,2009,1938,15139
116240-99999,116240,99999,CASLAV,CZ,EZ,,LKCV,49.933,15.383,239.0,13,2009,1997,4556
116280-99999,116280,99999,KRESIN-KRAMOLIN,CZ,EZ,,,49.583,15.083,533.0,22,2009,1988,7532
116360-99999,116360,99999,KOSTELNI MYSLOVA,CZ,EZ,,,49.183,15.467,573.0,39,2009,1952,13330
116430-99999,116430,99999,PEC POD SNEZKOU,CZ,EZ,,,50.667,15.75,820.0,28,2009,1936,9687
116480-99999,116480,99999,HRADEC KRALOVE,CZ,EZ,,,50.25,15.85,244.0,37,2001,1939,10985
116490-99999,116490,99999,HRADEC KRALOVE,OS,AU,,,50.183,15.833,285.0,1,2007,2007,2
116520-99999,116520,99999,PARDUBICE,CZ,EZ,,LKPD,50.017,15.733,230.0,14,2009,1996,4796
116580-99999,116580,99999,HAVLICKUV BROD,EZ,,,,49.617,15.533,459.0,2,1953,1952,142
116590-99999,116590,99999,PRIBYSLAV,CZ,EZ,,,49.583,15.767,536.0,47,2009,1954,15386
116690-99999,116690,99999,POLOM,,GM,,,50.35,16.317,747.0,4,2009,2006,996
116790-99999,116790,99999,USTI NAD ORLICI,CZ,EZ,,,49.983,16.433,406.0,37,2009,1973,13331
116830-99999,116830,99999,SVRATOUCH,CZ,EZ,,,49.733,16.033,740.0,25,2009,1977,7721
116920-99999,116920,99999,NAMEST NAD OSLAV,CZ,EZ,,LKNA,49.167,16.117,479.0,14,2009,1996,4800
116930-99999,116930,99999,DUKOVANY,CZ,EZ,,,49.1,16.133,405.0,23,2009,1987,7666
116980-99999,116980,99999,KUCHAROVICE,CZ,EZ,,,48.883,16.082,339.0,24,2009,1978,7731
117100-99999,117100,99999,LUKA,CZ,EZ,,,49.65,16.95,518.0,25,2009,1977,7718
117220-99999,117220,99999,BRNO-SOKOLNICE,CZ,EZ,,,49.117,16.617,300.0,7,1958,1952,1607
117230-99999,117230,99999,BRNO/TURANY,CZ,EZ,,LKTB,49.15,16.7,246.0,48,2009,1939,16850
117300-99999,117300,99999,SERAK,CZ,EZ,,,50.183,17.117,1327.0,6,2009,2004,1825
117350-99999,117350,99999,PRADED MOUNTAIN,CZ,EZ,,,50.067,17.233,1492.0,34,1997,1952,9843
117480-99999,117480,99999,PREROV,CZ,EZ,,LKPO,49.417,17.4,209.0,14,2009,1996,4786
117500-99999,117500,99999,PREROV,CZ,EZ,,,49.433,17.4,205.0,1,1978,1978,17
117660-99999,117660,99999,CERVENA,CZ,EZ,,,49.767,17.55,753.0,25,2009,1978,8540
117740-99999,117740,99999,HOLESOV,CZ,EZ,,LKHO,49.317,17.567,224.0,37,2009,1973,13328
117820-99999,117820,99999,OSTRAVA/MOSNOV,CZ,EZ,,LKMT,49.683,18.117,260.0,48,2009,1953,16504
117870-99999,117870,99999,LYSA HORA,CZ,EZ,,,49.55,18.45,1327.0,37,2009,1973,13320
118160-99999,118160,99999,BRATISLAVA-LETISKO,CZ,LO,,LZIB,48.2,17.2,134.0,53,2009,1940,17037
118260-99999,118260,99999,PIESTANY,CZ,LO,,LKPP,48.617,17.833,164.0,37,2009,1973,13312
118410-99999,118410,99999,ZILINA/HRICOV,CZ,LO,,,49.233,18.617,311.0,35,2009,1975,12342
118550-99999,118550,99999,NITRA,CZ,LO,,,48.283,18.133,136.0,23,2009,1987,7710
118580-99999,118580,99999,HURBANOVO,CZ,LO,,,47.867,18.2,124.0,37,2009,1973,13300
118650-99999,118650,99999,ZILINA,CZ,EZ,,,49.2,18.767,365.0,3,1975,1973,800
118670-99999,118670,99999,PRIEVIDZA,CZ,LO,,,48.767,18.6,261.0,23,2009,1978,7528
118800-99999,118800,99999,DUDINCE,CZ,LO,,,48.167,18.867,140.0,23,2009,1978,7499
119030-99999,119030,99999,SLIAC,CZ,LO,,LKSL,48.65,19.15,315.0,48,2009,1952,15570
119060-99999,119060,99999,LEST,EZ,,,,48.35,19.317,719.9,1,1953,1953,9
119160-99999,119160,99999,CHOPOK,CZ,LO,,,48.983,19.6,2007.0,37,2009,1973,13200
119180-99999,119180,99999,LIESEK,CZ,LO,,,49.367,19.683,693.0,21,2009,1989,7307
119270-99999,119270,99999,LUCENEC,CZ,LO,,LZLU,48.333,19.733,215.0,25,2009,1978,8489
119271-99999,119271,99999,KOSICE,CZ,LO,,LZKZ,48.65,21.233,230.0,6,2009,2004,1884
119272-99999,119272,99999,NITRA,CZ,LO,,LZNI,48.283,18.133,134.0,6,2009,2004,1878
119273-99999,119273,99999,PRIEVIDZA,CZ,LO,,LZPE,48.767,18.583,260.0,6,2009,2004,1879
119274-99999,119274,99999,PIESTANY,CZ,LO,,LZPP,48.617,17.817,166.0,6,2009,2004,1883
119275-99999,119275,99999,SLIAC,CZ,LO,,LZSL,48.633,19.133,318.0,6,2009,2004,1883
119276-99999,119276,99999,ZILINA,CZ,LO,,LZZI,49.233,18.6,311.0,6,2009,2004,1885
119300-99999,119300,99999,LOMNICKY STIT,CZ,LO,,,49.2,20.217,2635.0,46,2009,1952,14087
119330-99999,119330,99999,STRBSKE PLESO,CZ,LO,,LZKC,49.117,20.083,1356.0,23,2009,1978,7474
119340-99999,119340,99999,POPRAD/TATRY,CZ,LO,,LZTT,49.067,20.25,696.0,38,2009,1957,13318
119380-99999,119380,99999,TELGART,CZ,LO,,,48.85,20.183,906.0,23,2009,1978,7331
119680-99999,119680,99999,KOSICE,CZ,LO,,LKKZ,48.667,21.217,231.0,49,2009,1952,16698
119760-99999,119760,99999,STROPKOV/TISINEC,CZ,LO,,,49.217,21.65,217.0,23,2009,1978,7532
119780-99999,119780,99999,MILHOSTOV,CZ,LO,,,48.667,21.733,106.0,21,2009,1989,7420
119930-99999,119930,99999,KAMENICA NAD CIROCH,CZ,LO,,,48.933,22.0,178.0,37,2009,1973,13149
121000-99999,121000,99999,KOLOBRZEG,PL,PL,,,54.183,15.583,5.0,50,2009,1936,16165
121030-99999,121030,99999,DZIWNOW,PL,PL,,,54.017,14.733,4.0,8,2008,1987,537
121050-99999,121050,99999,KOSZALIN,PL,PL,,EPKO,54.2,16.149,34.0,48,2009,1952,16175
121051-99999,121051,99999,BABICE,PL,PL,,EPBC,52.267,20.917,107.0,6,2009,2004,1559
121052-99999,121052,99999,INOWROCLAW,PL,PL,,EPIR,52.817,18.333,83.0,6,2009,2004,1546
121053-99999,121053,99999,LECZYCA,PL,PL,,EPLY,52.0,19.15,150.0,7,2009,1988,1924
121054-99999,121054,99999,TOMASZOW,PL,PL,,EPTM,51.533,20.017,190.0,6,2009,2004,1821
121055-99999,121055,99999,LUBLINEK,PL,PL,,EPLL,51.717,19.4,184.0,6,2009,2004,1793
121060-99999,121060,99999,KOSZALIN ZEGRZE,PL,PL,,,54.033,16.3,72.0,3,1976,1974,685
121140-99999,121140,99999,NIECHORZE,PL,PL,,,54.1,15.067,10.0,2,2008,2006,18
121150-99999,121150,99999,USTKA,PL,PL,,,54.583,16.867,11.0,48,2009,1938,12730
121160-99999,121160,99999,MRZEZYNO,PL,PL,,,54.15,15.3,8.0,12,1942,1931,3920
121163-99999,121163,99999,SLUPSK            &,PL,PL,,EPSK,54.467,17.017,0.0,2,1991,1990,4
121180-99999,121180,99999,KOLOBRZEG,PL,PL,,,54.183,15.55,6.0,2,2008,2006,18
121190-99999,121190,99999,GASKI,PL,PL,,,54.25,15.85,9.0,1,2006,2006,1
121200-99999,121200,99999,LEBA,PL,PL,,,54.75,17.533,6.0,37,2009,1973,13296
121220-99999,121220,99999,WICKO MORSKIE,PL,PL,,EPWI,54.55,16.617,3.0,8,2009,2002,103
121240-99999,121240,99999,DARLOWEK,PL,PL,,EPDA,54.4,16.35,5.0,8,2009,2002,2546
121250-99999,121250,99999,LEBORK,PL,PL,,,54.55,17.75,41.0,48,2009,1953,12585
121270-99999,121270,99999,DARLOWO,PL,PL,,,54.433,16.367,4.0,2,2008,2006,18
121280-99999,121280,99999,ZEGRZE POMORSKIE,PL,PL,,EPZE,54.05,16.267,72.0,1,2002,2002,108
121290-99999,121290,99999,JAROSLAWIEC,PL,PL,,,54.55,16.533,35.0,2,2007,2006,78
121310-99999,121310,99999,USTKA,PL,PL,,,54.583,16.85,15.0,9,2008,1986,2345
121330-99999,121330,99999,SLUPSK/REDZIKOWO,PL,PL,,EPSS,54.483,17.1,65.0,8,2004,1939,1453
121350-99999,121350,99999,HEL,PL,PL,,,54.6,18.817,3.0,43,2009,1955,14179
121360-99999,121360,99999,LEBUNIA,PL,PL,,EPLB,54.417,17.767,151.0,8,2009,2002,2549
121370-99999,121370,99999,CZOLPINO,PL,PL,,,54.717,17.233,48.0,3,2008,2006,225
121380-99999,121380,99999,LEBA,PL,PL,,,54.767,17.533,23.0,8,2008,1987,692
121390-99999,121390,99999,BIALOGORA,PL,PL,,,54.833,17.933,30.0,3,2008,2006,394
121400-99999,121400,99999,GDANSK PORT PN.,PL,PL,,,54.4,18.7,7.0,9,2009,2001,2843
121420-99999,121420,99999,OKSYWIE,PL,PL,,EPOK,54.567,18.517,70.0,8,2009,2002,2556
121460-99999,121460,99999,GDANSKI,PL,PL,,EPPR,54.25,18.667,100.0,8,2009,2002,2552
121470-99999,121470,99999,GORA SZWEDOW,PL,PL,,,54.633,18.817,17.0,2,2008,2006,5
121480-99999,121480,99999,HEL,PL,PL,,,54.583,18.8,12.0,3,2008,2006,82
121490-99999,121490,99999,OKSYWIE,PL,PL,,,54.533,18.567,2.0,2,2008,2006,3
121500-99999,121500,99999,GDANSK-REBIECHOWO,PL,PL,,EPGD,54.383,18.467,138.0,56,2009,1936,19228
121530-99999,121530,99999,GDANSK-NOWY PORT,PL,PL,,,54.4,18.667,16.0,1,2006,2006,1
121540-99999,121540,99999,MALBORK,PL,PL,,EPMK,54.033,19.133,5.0,8,2009,2002,2482
121550-99999,121550,99999,GDANSK-SWIBNO,PL,PL,,,54.333,18.933,7.0,11,1992,1982,3466
121560-99999,121560,99999,SKOWRONKI,PL,PL,,,54.367,19.283,22.0,2,2008,2006,3
121600-99999,121600,99999,ELBLAG,PL,PL,,,54.167,19.433,43.0,45,2009,1936,12070
121850-99999,121850,99999,KETRZYN,PL,PL,,,54.067,21.367,110.0,48,2009,1952,16714
121950-99999,121950,99999,SUWALKI,PL,PL,,,54.133,22.95,186.0,45,2009,1952,14897
122000-99999,122000,99999,SWINOUJSCIE,PL,PL,,,53.917,14.233,5.0,48,2009,1936,13558
122030-99999,122030,99999,MIEDZYZDROJE,PL,PL,,,53.95,14.467,70.0,2,2008,2006,16
122050-99999,122050,99999,SZCZECIN,PL,PL,,EPSC,53.4,14.617,7.0,60,2009,1931,21146
122100-99999,122100,99999,RESKO,PL,PL,,,53.767,15.417,56.0,34,2009,1973,8732
122120-99999,122120,99999,SWIDWIN,PL,PL,,EPSN,53.783,15.817,117.0,10,2009,1940,2751
122150-99999,122150,99999,SZCZECINEK,PL,PL,,,53.717,16.683,144.0,35,2009,1973,10475
122250-99999,122250,99999,NADARZYCE,PL,PL,,EPNA,53.45,16.5,129.0,24,2009,1938,5465
122260-99999,122260,99999,MIROSLAWIEC,PL,PL,,EPMI,53.383,16.082,121.0,15,2009,1987,3384
122300-99999,122300,99999,PILA,PL,PL,,,53.133,16.75,73.0,36,2009,1973,9310
122350-99999,122350,99999,CHOJNICE,PL,PL,,,53.717,17.55,172.0,49,2009,1952,16735
122380-99999,122380,99999,BYDGOSZCZ,PL,PL,,EPBW,53.117,17.967,72.0,6,2007,2002,1801
122400-99999,122400,99999,BYDGOSZCZ,PL,PL,,,53.1,17.967,70.0,9,1982,1973,1496
122500-99999,122500,99999,TORUN,PL,PL,,,53.05,18.583,72.0,54,2009,1939,18740
122700-99999,122700,99999,MLAWA,PL,PL,,,53.1,20.35,149.0,49,2009,1952,17077
122720-99999,122720,99999,OLSZTYN,PL,PL,,,53.767,20.417,137.0,43,2009,1954,12088
122800-99999,122800,99999,MIKOLAJKI,PL,PL,,,53.783,21.583,132.0,36,2009,1962,10688
122850-99999,122850,99999,OSTROLEKA,PL,PL,,,53.083,21.567,97.0,36,2009,1973,9857
122950-99999,122950,99999,BIALYSTOK,PL,PL,,,53.1,23.167,151.0,49,2009,1952,17243
123000-99999,123000,99999,GORZOW WLKP,PL,PL,,,52.75,15.283,73.0,43,2009,1952,14852
123100-99999,123100,99999,SLUBICE,PL,PL,,,52.35,14.6,24.0,39,2009,1952,9552
123120-99999,123120,99999,BABIMOST,PL,PL,,EPBM,52.133,15.8,18.0,3,2004,2002,616
123260-99999,123260,99999,KRZESINY,PL,PL,,EPKS,52.333,16.967,92.0,8,2009,2002,2545
123300-99999,123300,99999,POZNAN,PL,PL,,EPPO,52.417,16.85,84.0,53,2009,1940,18788
123360-99999,123360,99999,POWIDZ,PL,PL,,EPPW,52.367,17.85,100.0,9,2009,2001,2799
123420-99999,123420,99999,INOWROCLAW,PL,PL,,,52.817,18.333,83.0,8,2009,2002,2249
123450-99999,123450,99999,KOLO,PL,PL,,,52.2,18.667,117.0,44,2009,1952,12181
123600-99999,123600,99999,PLOCK,PL,PL,,,52.583,19.733,109.0,46,2009,1952,14817
123630-99999,123630,99999,WARSZAWA/BABICE,PL,PL,,EPBC,52.267,20.917,106.0,3,2002,1989,133
123750-99999,123750,99999,WARSZAWA-OKECIE,PL,PL,,EPWA,52.167,20.967,106.0,49,2009,1952,17344
123760-99999,123760,99999,MAZOWIECKI,PL,PL,,EPMM,52.2,21.65,110.0,8,2009,2002,2556
123765-99999,123765,99999,MALBORK,PL,PL,,EPMB,54.033,19.133,5.0,5,2009,2005,1480
123766-99999,123766,99999,CEWICE,PL,PL,,EPCE,54.417,17.767,151.0,5,2009,2005,1558
123767-99999,123767,99999,SZWEDEROWO,PL,PL,,EPBY,53.1,17.983,72.0,4,2009,2006,434
123850-99999,123850,99999,SIEDLCE,PL,PL,,,52.25,22.25,155.0,37,2009,1973,13292
123950-99999,123950,99999,BIALA PODLASKA,PL,PL,,,52.017,23.117,146.6,7,1958,1952,1105
123960-99999,123960,99999,PODLASKA,PL,PL,,,52.0,23.15,150.0,9,2002,1986,1236
123990-99999,123990,99999,TERESPOL,PL,PL,,,52.067,23.617,137.0,36,2009,1973,9242
124000-99999,124000,99999,ZIELONA GORA,PL,PL,,EPZG,51.933,15.533,192.0,54,2009,1936,17757
124050-99999,124050,99999,ZGORZELEC,PL,PL,,,51.133,15.033,203.0,3,1975,1973,176
124150-99999,124150,99999,LEGNICA,PL,PL,,,51.2,16.2,124.0,42,2009,1937,12648
124180-99999,124180,99999,LESZNO,PL,PL,,,51.833,16.533,92.0,35,2009,1973,9588
124240-99999,124240,99999,WROCLAW II,PL,PL,,EPWR,51.1,16.883,124.0,42,2009,1939,14250
124250-99999,124250,99999,WROCLAW I,PL,PL,,,51.117,16.883,122.0,18,1962,1935,6084
124280-99999,124280,99999,WROCLAW/STRACHOWICE,PL,PL,,EPWL,51.1,16.883,123.0,6,2007,2002,1816
124350-99999,124350,99999,KALISZ,PL,PL,,,51.783,18.083,140.0,48,2009,1952,16004
124520-99999,124520,99999,LECZYCA,PL,PL,,,52.0,19.15,150.0,8,2009,2002,2494
124540-99999,124540,99999,LASK,PL,PL,,EPLK,51.55,19.183,190.0,8,2009,2002,2395
124550-99999,124550,99999,WIELUN,PL,PL,,,51.217,18.567,201.0,41,2009,1952,11646
124650-99999,124650,99999,LODZ,PL,PL,,,51.733,19.4,190.0,54,2009,1939,18707
124660-99999,124660,99999,TOMASZOW,PL,PL,,,51.533,20.017,190.0,8,2009,2002,2513
124690-99999,124690,99999,SULEJOW,PL,PL,,,51.35,19.867,189.0,36,2009,1973,9292
124850-99999,124850,99999,RADOM,PL,PL,,EPRA,51.38,21.22,186.0,37,2009,1943,7858
124880-99999,124880,99999,KOZIENICE,PL,PL,,,51.567,21.55,126.0,34,2009,1975,8653
124900-99999,124900,99999,DEBLIN/IRENA,PL,PL,,EPDE,51.55,21.85,124.0,27,2009,1973,5487
124950-99999,124950,99999,LUBLIN RADAWIEC,PL,PL,,,51.217,22.4,240.0,50,2009,1936,17110
124970-99999,124970,99999,WLODAWA,PL,PL,,,51.55,23.533,179.0,35,2009,1973,10925
125000-99999,125000,99999,JELENIA GORA,PL,PL,,,50.9,15.8,344.0,51,2009,1936,12943
125100-99999,125100,99999,SNIEZKA,PL,PL,,,50.733,15.733,1613.0,49,2009,1952,16762
125200-99999,125200,99999,KLODZKO,PL,PL,,,50.433,16.617,357.0,46,2009,1952,14580
125300-99999,125300,99999,OPOLE,PL,PL,,,50.8,17.967,163.0,36,2009,1973,10917
125400-99999,125400,99999,RACIBORZ,PL,PL,,,50.05,18.2,206.0,44,2009,1953,10302
125500-99999,125500,99999,CZESTOCHOWA,PL,PL,,,50.817,19.1,295.0,37,2009,1940,11374
125560-99999,125560,99999,KRAKOW/BALICE,PL,PL,,EPKF,50.083,19.783,241.0,6,2007,2002,1765
125600-99999,125600,99999,KATOWICE,PL,PL,,EPKT,50.233,19.033,284.0,49,2009,1952,17168
125650-99999,125650,99999,KRAKOW,PL,PL,,,50.083,19.8,236.5,9,1960,1952,1705
125660-99999,125660,99999,KRAKOW,PL,PL,,EPKK,50.083,19.8,237.0,37,2009,1973,12875
125700-99999,125700,99999,KIELCE,PL,PL,,,50.817,20.7,261.0,50,2009,1940,16983
125750-99999,125750,99999,TARNOW,PL,PL,,,50.033,20.983,209.0,50,2009,1943,17179
125770-99999,125770,99999,MIELEC,PL,PL,,,50.3,21.45,170.0,4,1975,1941,224
125800-99999,125800,99999,RZESZOW-JASIONKA,PL,PL,,EPRZ,50.1,22.05,201.0,42,2009,1954,12034
125850-99999,125850,99999,SANDOMIERZ,PL,PL,,,50.7,21.717,218.0,46,2009,1954,13007
125950-99999,125950,99999,ZAMOSC,PL,PL,,,50.7,23.25,213.0,51,2009,1940,15772
126000-99999,126000,99999,BIELSKO-BIALA,PL,PL,,,49.8,19.0,399.0,37,2009,1940,11449
126250-99999,126250,99999,ZAKOPANE,PL,PL,,,49.3,19.967,857.0,36,2009,1973,9260
126500-99999,126500,99999,KASPROWY WIERCH,PL,PL,,,49.233,19.983,1989.0,45,2009,1952,12880
126600-99999,126600,99999,NOWY SACZ,PL,PL,,,49.617,20.7,295.0,35,2009,1973,10726
126700-99999,126700,99999,KROSNO,PL,PL,,,49.683,21.75,278.0,25,2009,1985,7535
126900-99999,126900,99999,LESKO,PL,PL,,,49.467,22.35,422.0,36,2009,1973,9155
126915-99999,126915,99999,SLUPSK            &,PL,PL,,,54.467,17.017,0.0,4,1990,1987,291
126950-99999,126950,99999,PRZEMYSL,PL,PL,,,49.8,22.767,280.0,49,2009,1952,16479
127560-99999,127560,99999,SZECSENY,HU,HU,,,48.117,19.517,153.0,9,2009,2001,2864
127660-99999,127660,99999,JOSVAFO,HU,HU,,,48.483,20.533,305.0,9,2009,2001,2846
127720-99999,127720,99999,MISKOLC,HU,HU,,LHMC,48.1,20.767,236.0,45,2009,1952,14392
127860-99999,127860,99999,ZAHONY,HU,HU,,,48.4,22.167,104.0,9,2009,2001,2841
128050-99999,128050,99999,SOPRON,HU,HU,,,47.683,16.6,239.0,37,2009,1973,12515
128120-99999,128120,99999,SZOMBATHELY,HU,HU,,LHSY,47.267,16.633,221.0,45,2009,1952,14737
128150-99999,128150,99999,MOSONMAGYAROVAR,HU,HU,,,47.883,17.283,122.0,14,2009,1996,4499
128220-99999,128220,99999,GYOR,HU,HU,,,47.717,17.683,117.0,37,2009,1973,13319
128250-99999,128250,99999,PAPA,HU,HU,,LHPA,47.2,17.5,146.0,37,2009,1973,12364
128300-99999,128300,99999,VESZPREM/SZENTKIRAL,HU,HU,,,47.067,17.833,281.0,22,2009,1988,7450
128305-99999,128305,99999,TOKOL,HU,HU,,LHTL,47.333,18.983,104.0,7,2001,1995,1683
128360-99999,128360,99999,TATA,HU,HU,,,47.65,18.317,129.0,9,2009,2001,2872
128380-99999,128380,99999,BUDAORS,HU,HU,,LHBS,47.45,18.967,132.0,14,1992,1979,4698
128390-99999,128390,99999,BUDAPEST/FERIHEGY I,HU,HU,,LHBP,47.433,19.267,185.0,40,2009,1952,13461
128400-99999,128400,99999,BUDAPEST MET CENTER,HU,HU,,LHBM,47.517,19.033,129.0,10,1993,1952,1863
128430-99999,128430,99999,BUDAPEST/PESTSZENTL,HU,HU,,,47.433,19.183,139.0,37,2009,1973,13331
128460-99999,128460,99999,AGARD,HU,HU,,,47.183,18.617,106.0,9,2009,2001,2865
128470-99999,128470,99999,TAT,HU,HU,,,47.75,18.6,109.0,9,2009,2001,2788
128510-99999,128510,99999,KEKESTETO,HU,HU,,,47.867,20.017,1015.0,37,2009,1973,12454
128600-99999,128600,99999,SZOLNOK,HU,HU,,LHSN,47.117,20.233,94.0,42,2009,1952,13718
128601-99999,128601,99999,AZENTKILYSZABADJA,HU,HU,,LHSA,47.067,17.983,303.0,1,1996,1996,48
128603-99999,128603,99999,SZENTKIRALYSZABADJA,HU,HU,,LHSA,47.067,17.967,280.0,9,2004,1996,2998
128605-99999,128605,99999,BALATON,HU,HU,,LHSM,46.683,17.15,124.0,4,2009,2006,853
128660-99999,128660,99999,POROSZLO,HU,HU,,,47.65,20.633,92.0,9,2009,2001,2829
128700-99999,128700,99999,EGER,HU,HU,,,47.9,20.383,218.0,13,2009,1997,4344
128820-99999,128820,99999,DEBRECEN,HU,HU,,LHDC,47.483,21.6,109.0,45,2009,1952,14911
128920-99999,128920,99999,NYIREGYHAZA/NAPKOR,HU,HU,,LHNY,47.967,21.883,142.0,37,2009,1973,12487
129100-99999,129100,99999,SZENTGOTTHARD/FARKA,HU,HU,,,46.917,16.317,313.0,33,2009,1977,11532
129150-99999,129150,99999,ZALAEGERSZEG/ANDRAS,HU,HU,,,46.867,16.8,180.0,31,2009,1977,10094
129200-99999,129200,99999,KESZTHELY,HU,HU,,,46.733,17.233,113.0,33,2000,1952,9650
129220-99999,129220,99999,SARMELLEK,HU,HU,,,46.683,17.167,125.0,9,2009,2001,2697
129250-99999,129250,99999,NAGYKANIZSA,HU,HU,,,46.45,16.967,141.0,37,2009,1973,13320
129255-99999,129255,99999,TASZAR,HU,HU,,LHTA,46.4,17.917,160.0,3,1997,1995,673
129300-99999,129300,99999,KAPOSVAR,HU,HU,,LHKV,46.383,17.833,145.0,13,2009,1988,4046
129320-99999,129320,99999,TASZAR,HU,HU,,LHTA,46.4,17.917,156.0,9,2005,1997,3164
129350-99999,129350,99999,SIOFOK,HU,HU,,LHSK,46.917,18.05,109.0,37,2009,1973,13276
129400-99999,129400,99999,PECS,HU,HU,,,46.067,18.233,201.8,5,1956,1952,1129
129420-99999,129420,99999,PECS/POGANY,HU,HU,,LHPP,46.0,18.233,203.0,37,2009,1973,13322
129500-99999,129500,99999,PAKS,HU,HU,,,46.583,18.85,98.0,20,2009,1990,6078
129600-99999,129600,99999,BAJA,HU,HU,,,46.183,19.017,113.0,37,2009,1973,12460
129700-99999,129700,99999,KECSKEMET,HU,HU,,LHKE,46.917,19.75,123.0,37,2009,1973,12473
129820-99999,129820,99999,SZEGED,HU,HU,,LHUD,46.25,20.1,83.0,45,2009,1952,14850
129920-99999,129920,99999,BEKESCSABA,HU,HU,,LHBC,46.683,21.167,90.0,37,2009,1973,12470
130050-99999,130050,99999,BOVEC,LJ,SI,,,46.333,13.567,452.0,2,1993,1992,4
130070-99999,130070,99999,RATECE/PLANICA,LJ,SI,,,46.5,13.717,865.0,4,1995,1992,8
130080-99999,130080,99999,KREDARICA,YG,YU,,,46.383,13.85,2514.0,23,1996,1973,4673
130140-99999,130140,99999,LJUBLJANA/BRNIK,LJ,SI,,LJLJ,46.217,14.483,385.0,35,2007,1973,12202
130145-99999,130145,99999,CERKLJE,LJ,SI,,LJCE,45.9,15.533,155.0,5,2009,2005,1344
130150-99999,130150,99999,LJUBLJANA/BEZIGRAD,YG,YU,,,46.067,14.517,299.0,15,1996,1982,4117
130180-99999,130180,99999,LJUBLJANA /BRNIK,BK,,,,46.233,14.483,388.9,11,1962,1952,3463
130200-99999,130200,99999,ROGLA,YG,YU,,,46.45,15.333,1480.0,2,1993,1992,4
130210-99999,130210,99999,SMARTNO,YG,YU,,,46.483,15.117,452.0,20,1993,1973,2534
130230-99999,130230,99999,CELJE,LJ,SI,,,46.25,15.25,244.0,5,1995,1991,968
130240-99999,130240,99999,LISCA,LJ,SI,,,46.067,15.283,941.0,11,1996,1986,2940
130250-99999,130250,99999,MARIBOU-MESTO,YG,YU,,,46.533,14.867,157.0,4,1995,1992,13
130260-99999,130260,99999,MARIBOR,LJ,SI,,,46.483,15.683,265.0,23,1995,1973,7502
130310-99999,130310,99999,MURSKA SOBOTA,LJ,SI,,LJMS,46.65,16.183,188.0,5,1995,1991,1300
130330-99999,130330,99999,VARAZDIN,YG,YU,,,46.3,16.383,167.0,22,1995,1973,4041
130670-99999,130670,99999,PALIC,YG,YI,,,46.1,19.767,105.0,37,2009,1973,13127
131050-99999,131050,99999,PORTOROZ,LJ,SI,,LJPZ,45.517,13.567,95.0,34,2007,1974,10970
131060-99999,131060,99999,NOVA GORICA,YG,YU,,,45.95,13.65,102.0,5,1995,1991,973
